id,order_id,product_id,variant_id,sku,title,variant_title,product_type,vendor,quantity,price,total_discount,tax_lines,properties,requires_shipping,taxable,gift_card,variant_cost,fulfillment_status,fulfillment_service,grams
li5849742408,5005954,prod1381,var5731473469,converse-x-one-piece-1,Luffy x Zoro x One Piece x Converse,,Converse,Knickgasm,1,127.03,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li7935078945,5005954,prod1271,var4288794619,converse-x-harry-potter,Harry Potter x Converse,,Converse,Knickgasm,1,138.79,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li8089544668,5005954,prod1138,var9142938462,nike-air-force-1-x-red-b,Red Bull F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li4578023246,5005955,prod1303,var7804457964,nike-air-force-1-x-zoro-,Luffy x Zoro x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,1.9,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li9371952841,5005955,prod1123,var3093967851,nike-air-force-1-x-red-b,Red & Black Gradient Splash x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,137.93,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li6949609526,5005956,prod1350,var5884523216,nike-court-vision-x-past,Nike Court Vision x Pastels,,Nike Court Vision,Knickgasm,1,107.33,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li3443006235,5005956,prod1085,var8364471587,nike-air-force-1-x-trans,Transformer x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,217.89,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li4160958323,5005956,prod1366,var9112661353,nike-air-force-1-x-cherr,Cherry Blossom x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li1659486968,5005957,prod1057,var7164042165,nike-air-force-1-x-joker,Joker x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,187.77,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li2887803869,5005957,prod1388,var7454478180,nike-air-force-1-x-paste,Pastel Candy x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li1464431605,5005957,prod1316,var8445198006,nike-air-force-1-x-virat,Nike Air Force 1 x Virat Kohli,,Nike Air force 1,Knickgasm,1,179.62,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li4554578808,5005958,prod1368,var1935773390,converse-x-naruto-1,Converse x Kakashi x Obito,,Converse,Knickgasm,1,115.26,1.3,[],[],True,True,False,3.2,fulfilled,manual,200
li2661902792,5005958,prod1199,var1863516097,nike-air-force-1-x-stock,Stocks x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,170.40,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li5966414264,5005958,prod1387,var6217527016,nike-air-force-1-x-gradi,Nike Air Force 1 x Gradient Drip,,Nike Air force 1,Knickgasm,2,136.86,8.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li8349040813,5005959,prod1142,var3009123770,nike-air-force-1-x-mclar,McLaren F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li5614657685,5005960,prod1123,var5461990504,nike-air-force-1-x-red-b,Red & Black Gradient Splash x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,137.93,1.5,[],[],True,True,False,3.8,fulfilled,manual,200
li5043912285,5005961,prod1284,var6334370479,nike-air-jordan-lows-x-b,Nike Air Jordan Lows 1 x Bleach,,Nike Air Jordan,Knickgasm,2,204.69,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li9159400055,5005961,prod1351,var2706082024,nike-air-force-1-x-black,Black Dragon x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li9621735250,5005962,prod1392,var3052333853,nike-court-vision-x-naru,Nike Court Vision x Naruto,,Nike Court Vision,Knickgasm,2,128.08,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li2089029990,5005962,prod1135,var4221098853,nike-air-force1-x-valora,Valorant x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,146.53,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li5085142432,5005963,prod1275,var4895375965,nike-air-force-1-x-coffe,Coffee Black Studded Swoosh x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,164.65,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li1141212446,5005963,prod1375,var6951599283,nike-air-force-1-x-red-d,Red Dragon x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,138.99,3.0,[],[],True,True,False,3.6,fulfilled,manual,200
li3294569561,5005963,prod1183,var1634138110,nike-air-force-1-x-bmw-b,BMW Drip Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,153.26,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li3652255175,5005964,prod1378,var2420533147,nike-air-force-1-x-louis,Nike Air Force 1 x Louis Vuitton Custom,,Nike Air force 1,Knickgasm,1,148.57,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li2286544949,5005965,prod1395,var5773640945,nike-air-force-1-x-break,Nike Air Force 1 x Breaking Bad,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li9072820226,5005965,prod1025,var8855039470,solo-leveling-x-nike-air,Solo Leveling x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,192.11,3.4,[],[],True,True,False,4.1,fulfilled,manual,200
li9854932904,5005965,prod1156,var3856490127,nike-air-force-1-x-coffe,Coffee (Black Swoosh) x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9542498596,5005966,prod1363,var2949233566,converse-x-naruto-2,Converse x Naruto,,Converse,Knickgasm,1,127.03,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li4908438319,5005966,prod1152,var4391342658,nike-air-force-1-x-india,ROKO x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,163.54,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li7648749319,5005966,prod1394,var1326248888,nike-air-force-1-x-harry,Nike Air Force 1 x Harry Potter,,Nike Air force 1,Knickgasm,1,149.47,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li9053694450,5005967,prod1386,var1019176065,nike-court-vision-x-mism,Nike Court Vision x Mismatched,,Nike Court Vision,Knickgasm,1,119.53,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2015095345,5005967,prod1369,var6171855527,nike-air-force-1-x-green,Nike Air Force 1 x Green,,Nike Air force 1,Knickgasm,1,137.87,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li5567663539,5005967,prod1360,var8355228320,nike-air-force-1-x-lion,Lion x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li5748889037,5005968,prod1229,var4277214936,nike-air-force-1-x-tanji,Nike Air Force 1 x Tanjiro x Zenitsu Demon Slayer Kimetsu No Yaiba,,Nike Air force 1,Knickgasm,2,168.94,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li7919975014,5005968,prod1012,var1183018102,portugal-f-c-cr7-x-nike-,Portugal F.C. (CR7) x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,167.68,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li7976332392,5005968,prod1012,var7440571644,portugal-f-c-cr7-x-nike-,Portugal F.C. (CR7) x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,167.68,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li5173346236,5005969,prod1235,var4761585770,nike-air-force-1-x-joker,Joker x Batman x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,192.11,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li4071397615,5005969,prod1145,var3383424109,nike-air-force-1-x-ferra,Carlos Sainz x Ferrari x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,170.40,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li3151037883,5005969,prod1204,var1640466696,nike-air-force-1-x-rose-,Nike Air Force 1 x Rose,,Nike Air force 1,Knickgasm,2,155.04,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li8106108791,5005970,prod1002,var3830589221,gtr-x-nike-air-force-1,Nissan Skyline GT-R R34 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,155.79,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li8035538899,5005970,prod1241,var5665574620,nike-air-force-1-x-jujut,Nike Air Force 1 x Jujutsu Kaisen (Gojo x Geto),,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li4577145476,5005970,prod1161,var9089269617,nike-air-force-1-x-lione,Lionel Messi x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,179.11,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li5064411353,5005971,prod1400,var7033553819,nike-air-force-1-x-one-p,One Piece x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,192.00,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li7382829638,5005972,prod1400,var8739698796,nike-air-force-1-x-one-p,One Piece x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,192.00,1.2,[],[],True,True,False,2.9,fulfilled,manual,200
li1857552859,5005972,prod1206,var5211455105,nike-air-force-1-x-blue-,Nike Air Force 1 x Blue Pastel Butterfly,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li6660194042,5005973,prod1121,var9404758004,nike-air-force-1-x-red-s,Red Splatter x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,137.93,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li3398300444,5005973,prod1186,var2187120916,sneaker-care-kit,Ultimate Sneaker Care Kit,,,Knickgasm,2,17.13,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li1610056423,5005974,prod1223,var5552564224,nike-air-force-1-x-goku-,Nike Air Force 1 x Goku x Vegeta,,Nike Air force 1,Knickgasm,2,179.62,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li5779905157,5005975,prod1128,var6300181928,nike-air-force-1-x-samay,Samay Raina Still Alive x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,158.25,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li6234291606,5005976,prod1045,var7861917286,nike-air-force-1-x-chels,Chelsea City F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,156.33,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li3185016749,5005976,prod1173,var7392996242,nike-air-force-1-x-smoke,420 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,115.47,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li1429518628,5005977,prod1058,var6625315708,arks-x-spiderman,ARKS x Spiderman,,ARKS,Knickgasm,1,123.43,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li5842659747,5005977,prod1270,var4739130498,nike-air-force-1-x-money,Nike Air Force 1 x Money Themed,,Nike Air force 1,Knickgasm,2,230.19,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li9109942064,5005978,prod1005,var6100972654,spiderman-x-nike-air-for,Spiderman x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,157.28,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li9215847959,5005978,prod1140,var1788149034,nike-air-force-1-x-max-v,Max Verstappen x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li8397300400,5005978,prod1027,var2955140454,tanjiro-x-muzan-x-demon-,Tanjiro x Muzan x Demon Slayer x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,193.26,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li9376886902,5005979,prod1241,var3014796684,nike-air-force-1-x-jujut,Nike Air Force 1 x Jujutsu Kaisen (Gojo x Geto),,Nike Air force 1,Knickgasm,2,147.54,2.6,[],[],True,True,False,3.2,fulfilled,manual,200
li3394262229,5005979,prod1414,var3301341958,nike-air-force-1-x-alien,Alien x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,144.34,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li3988281049,5005979,prod1302,var6291650609,nike-air-force-1-with-ch,Nike Air Force 1 x Rope Laces - Biege,,Nike Air force 1,Knickgasm,2,115.47,3.4,[],[],True,True,False,4.1,fulfilled,manual,200
li1482565562,5005980,prod1096,var7558693613,adidas-sambas-x-messi,Messi x Adidas Sambas,,Adidas,Knickgasm,2,203.43,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li5203124506,5005980,prod1364,var9520185734,nike-air-force-1-x-doubl,Nike Air Force 1 x Double Swoosh,,Nike Air force 1,Knickgasm,1,133.65,1.3,[],[],True,True,False,3.2,fulfilled,manual,200
li8599204125,5005981,prod1302,var8808099290,nike-air-force-1-with-ch,Nike Air Force 1 x Rope Laces - Biege,,Nike Air force 1,Knickgasm,1,115.47,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li6069209797,5005981,prod1372,var7464075485,nike-air-force-1-x-itach,Nike Air Force 1 x Itachi x Nagato,,Nike Air force 1,Knickgasm,2,138.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li4059239090,5005982,prod1427,var3161780261,nike-court-vision-x-cart,Cartoon x Nike Court Vision,,Nike Court Vision,Knickgasm,2,122.15,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li7595807627,5005982,prod1195,var5251362180,nike-air-force-1-x-bmw-c,BMW Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,153.26,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li8895441525,5005983,prod1029,var1593751903,nike-air-force1-x-akatsu,Akatsuki x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,146.53,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li2634328531,5005984,prod1183,var1720489476,nike-air-force-1-x-bmw-b,BMW Drip Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,153.26,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li2822045880,5005984,prod1290,var4068690430,nike-air-force-1-x-custo,Custom Tiffany x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li4447774377,5005984,prod1162,var9433793414,nike-air-force-1-x-sakur,Sakura Dream x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,157.10,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li2207707535,5005985,prod1334,var9736084719,nike-court-vision-x-luff,Luffy x Zoro x Nike Court Vision,,Nike Court Vision,Knickgasm,2,118.97,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li7241325281,5005985,prod1026,var5414301247,luffy-x-zoro-x-nike-air-,Luffy x Zoro x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,190.62,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li9400526542,5005985,prod1263,var5356690702,nike-air-force-1-x-spide,Spiderman x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,156.48,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li9446090938,5005986,prod1173,var7934458682,nike-air-force-1-x-smoke,420 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,115.47,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li5120764745,5005986,prod1298,var4490418456,nike-air-force-1-x-paste,Nike Air Force 1 x Sweet Candy,,Nike Air force 1,Knickgasm,1,148.57,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li2928289006,5005987,prod1306,var5387835314,nike-air-force-1-x-drago,Dragon Ball Z x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,164.65,2.8,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li5103584929,5005988,prod1281,var6409448626,nike-court-vision-x-luff,Luffy Gear 5 x Law x Nike court vision,,Nike Court Vision,Knickgasm,1,131.74,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li1434391658,5005988,prod1020,var5371107391,barcelona-f-c-x-nike-air,Barcelona F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,162.63,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li1150628011,5005989,prod1078,var1530160450,nike-air-force-1-x-red-c,Red Comic x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li3457405877,5005989,prod1395,var5577967643,nike-air-force-1-x-break,Nike Air Force 1 x Breaking Bad,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li1615976047,5005989,prod1153,var6199425957,nike-air-force-1-x-luffy,Luffy x Zoro x One Piece x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,193.26,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li5802594417,5005990,prod1220,var6996843370,nike-air-force-1-x-itach,Itachi x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,179.62,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2195162686,5005990,prod1371,var6248812639,nike-air-force-1-x-red-d,Nike Air Force 1 x Red Drip,,Nike Air force 1,Knickgasm,2,133.65,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li2053388596,5005991,prod1202,var1829986885,nike-air-force-1-x-rocks,Nike Air Force 1 x Rockstar Movie,,Nike Air force 1,Knickgasm,2,193.26,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li7409197379,5005992,prod1283,var2756312662,nike-air-force-1-x-misma,Nike Air Force 1 x Mismatched,,Nike Air force 1,Knickgasm,1,153.97,1.5,[],[],True,True,False,3.8,fulfilled,manual,200
li8068706051,5005992,prod1280,var8828300461,nike-air-force-1-x-roses,Nike Air Force 1 x Roses,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li3649371374,5005992,prod1212,var3879765843,nike-air-force-1-x-skull,Nike Air Force 1 x Skull N’ Roses Halloween 🎃,,Nike Air force 1,Knickgasm,1,179.62,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li4353258399,5005993,prod1433,var5187742016,nike-air-force1-x-naruto,Naruto x Sasuke x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li1591659578,5005994,prod1340,var6059419090,nike-air-force-1-x-leave,Nike Air Force 1 x Leaves,,Nike Air force 1,Knickgasm,1,138.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li2713873779,5005994,prod1213,var4024590357,nike-air-force-1-x-rick-,Nike Air Force 1 x Rick and Morty,,Nike Air force 1,Knickgasm,2,179.62,3.6,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li3628562878,5005994,prod1344,var6112457005,nike-air-force-1-x-red-h,Nike Air Force 1 x Red Hydro swoosh,,Nike Air force 1,Knickgasm,1,143.28,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li4974139244,5005995,prod1271,var4453145385,converse-x-harry-potter,Harry Potter x Converse,,Converse,Knickgasm,1,138.79,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li2617334269,5005995,prod1091,var1789562380,nike-air-force-1-x-jager,Jägermeister x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,204.69,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li6955877443,5005996,prod1068,var9098920815,nike-air-jordan-1-lows-x,Golf x Nike Air Jordan 1 Lows,,Nike Air Jordan,Knickgasm,1,193.26,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li1502125111,5005997,prod1308,var6543360486,nike-air-force-1-coffee-,Coffee Dip x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,136.11,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li1822088457,5005998,prod1069,var8209887969,nike-air-force-1-black-x,Nike Air Force 1 Black x Light Swoosh,,Nike Air force 1,Knickgasm,2,157.71,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li6562296959,5005998,prod1365,var9017428626,nike-court-vision-x-valo,Nike Court Vision x Valorant,,Nike Court Vision,Knickgasm,2,114.65,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li8409760484,5005999,prod1141,var6356178846,nike-air-force-1-x-mclar,McLaren F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,153.97,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li4794213297,5005999,prod1412,var9913413510,nike-court-vision-x-blue,Nike Court Vision x Blue Sapphire Dragon,,Nike Court Vision,Knickgasm,2,107.33,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li7750261967,5005999,prod1409,var4724689558,nike-air-force-1-x-gradi,Gradient x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li3965377152,5006000,prod1269,var8378365413,nike-air-force-1-mid-x-p,Nike Air Force 1 Mid x Pastels Bling Swoosh,,Nike Air force 1,Knickgasm,2,235.23,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
